view_date,doctor_id,facility_id,channel_id
2024-06-19,D0192,F156,CH03
2024-07-19,D0192,F156,CH03
2024-10-27,D0192,F156,CH03
2024-11-05,D0192,F156,CH01
2024-11-22,D0192,F156,CH02
2024-12-11,D0192,F156,CH01
2025-02-14,D0192,F156,CH01
2025-02-17,D0192,F156,CH03
2025-04-24,D0192,F156,CH01
2025-04-28,D0192,F156,CH01
2025-06-07,D0192,F156,CH03
2025-06-14,D0192,F156,CH02
2025-06-20,D0192,F156,CH01
2025-07-03,D0192,F156,CH03
2025-07-09,D0192,F156,CH02
2025-07-27,D0192,F156,CH02
2025-08-10,D0192,F156,CH02
2025-09-16,D0192,F156,CH02
2025-10-17,D0192,F156,CH01
2025-10-27,D0192,F156,CH01
2025-12-24,D0192,F156,CH03
2024-05-17,D0220,F167,CH01
2024-06-22,D0220,F167,CH01
2024-06-23,D0220,F167,CH02
2024-07-28,D0220,F167,CH01
2024-08-18,D0220,F167,CH02
2024-10-18,D0220,F167,CH03
2024-10-28,D0220,F167,CH02
2024-10-31,D0220,F167,CH03
2024-12-07,D0220,F167,CH02
2025-05-13,D0220,F167,CH03
2025-06-24,D0220,F167,CH03
2025-08-31,D0220,F167,CH02
2025-09-23,D0220,F167,CH01
2025-10-25,D0220,F167,CH03
2024-04-14,D0005,F005,CH03
2024-06-29,D0005,F005,CH01
2024-11-23,D0005,F005,CH01
2025-01-04,D0005,F005,CH03
2025-01-18,D0005,F005,CH03
2025-04-27,D0005,F005,CH02
2024-02-05,D0075,F075,CH08
2024-03-26,D0075,F075,CH08
2024-10-06,D0075,F075,CH09
2024-11-19,D0075,F075,CH09
2025-01-03,D0075,F075,CH08
2025-03-25,D0075,F075,CH08
2025-04-18,D0075,F075,CH09
2025-04-28,D0075,F075,CH08
2025-08-07,D0075,F075,CH07
2025-08-12,D0075,F075,CH07
2025-08-16,D0075,F075,CH08
2025-10-08,D0075,F075,CH08
2024-08-14,D0053,F053,CH01
2024-09-18,D0053,F053,CH03
2024-09-21,D0053,F053,CH01
2024-10-27,D0053,F053,CH01
2024-11-20,D0053,F053,CH02
2025-01-28,D0053,F053,CH02
2025-02-03,D0053,F053,CH01
2025-04-07,D0053,F053,CH02
2025-04-17,D0053,F053,CH02
2025-04-18,D0053,F053,CH02
2025-06-24,D0053,F053,CH02
2025-07-26,D0053,F053,CH03
2025-11-16,D0053,F053,CH02
2025-12-26,D0053,F053,CH03
2024-05-11,D0012,F012,CH05
2024-06-04,D0012,F012,CH05
2024-09-22,D0012,F012,CH04
2024-10-03,D0012,F012,CH06
2025-02-01,D0012,F012,CH05
2025-04-03,D0012,F012,CH05
2025-05-15,D0012,F012,CH05
2025-05-20,D0012,F012,CH04
2025-05-27,D0012,F012,CH04
2025-07-05,D0012,F012,CH06
2025-09-24,D0012,F012,CH04
2025-10-22,D0012,F012,CH06
2023-04-14,D0163,F142,CH04
2023-07-05,D0163,F142,CH06
2023-07-19,D0163,F142,CH04
2023-11-08,D0163,F142,CH06
2023-11-18,D0163,F142,CH06
2023-12-03,D0163,F142,CH04
2023-12-04,D0163,F142,CH04
2023-12-10,D0163,F142,CH06
2023-12-26,D0163,F142,CH06
2024-01-27,D0163,F142,CH04
2024-01-29,D0163,F142,CH04
2024-03-22,D0163,F142,CH05
2024-04-03,D0163,F142,CH04
2024-04-25,D0163,F142,CH05
2024-05-26,D0163,F142,CH04
2024-06-03,D0163,F142,CH05
2024-08-24,D0163,F142,CH04
2024-09-20,D0163,F142,CH06
2024-12-30,D0163,F142,CH05
2023-04-08,D0163,F142,CH01
2023-05-18,D0163,F142,CH01
2023-07-17,D0163,F142,CH03
2023-08-12,D0163,F142,CH03
2023-08-24,D0163,F142,CH03
2024-03-15,D0097,F097,CH04
2023-08-11,D0289,F189,CH04
2023-10-05,D0289,F189,CH04
2023-11-07,D0289,F189,CH05
2024-01-13,D0289,F189,CH04
2024-02-02,D0289,F189,CH05
2024-02-22,D0289,F189,CH04
2024-02-28,D0289,F189,CH06
2024-05-18,D0289,F189,CH06
2024-07-23,D0289,F189,CH06
2024-08-22,D0289,F189,CH04
2024-09-06,D0289,F189,CH06
2024-10-11,D0289,F189,CH06
2024-11-04,D0289,F189,CH05
2024-11-14,D0289,F189,CH06
2024-12-14,D0289,F189,CH04
2025-03-19,D0289,F189,CH04
2025-04-11,D0289,F189,CH06
2025-04-22,D0289,F189,CH05
2025-09-09,D0289,F189,CH06
2025-10-27,D0289,F189,CH04
2025-11-13,D0289,F189,CH06
2025-12-11,D0289,F189,CH05
2025-12-29,D0289,F189,CH06
2024-06-13,D0289,F189,CH01
2024-07-27,D0289,F189,CH03
2024-08-08,D0289,F189,CH02
2024-08-09,D0289,F189,CH03
2024-08-26,D0289,F189,CH03
2024-09-01,D0289,F189,CH03
2024-09-07,D0289,F189,CH01
2024-12-15,D0289,F189,CH01
2025-01-11,D0289,F189,CH01
2025-03-03,D0289,F189,CH03
2025-03-19,D0289,F189,CH01
2025-03-26,D0289,F189,CH01
2025-04-20,D0289,F189,CH01
2025-07-15,D0289,F189,CH02
2025-08-24,D0289,F189,CH02
2025-08-29,D0289,F189,CH03
2025-09-07,D0289,F189,CH03
2025-12-12,D0289,F189,CH01
2025-12-22,D0289,F189,CH02
2024-09-04,D0289,F189,CH09
2025-01-10,D0289,F189,CH08
2025-02-16,D0289,F189,CH08
2025-03-02,D0289,F189,CH07
2025-04-06,D0289,F189,CH07
2025-04-12,D0289,F189,CH07
2025-04-26,D0289,F189,CH07
2025-06-18,D0289,F189,CH09
2025-08-30,D0289,F189,CH07
2025-09-05,D0289,F189,CH07
2025-09-26,D0289,F189,CH07
2025-10-28,D0289,F189,CH08
2025-11-13,D0289,F189,CH07
2025-11-18,D0289,F189,CH09
2024-10-16,D0144,F132,CH07
2025-01-09,D0144,F132,CH07
2025-02-10,D0144,F132,CH08
2025-04-13,D0144,F132,CH08
2025-05-17,D0144,F132,CH07
2025-06-27,D0144,F132,CH07
2025-06-28,D0144,F132,CH08
2025-07-13,D0144,F132,CH07
2025-08-08,D0144,F132,CH07
2025-08-12,D0144,F132,CH07
2025-08-24,D0144,F132,CH08
2025-09-14,D0144,F132,CH07
2025-10-13,D0144,F132,CH09
2025-11-15,D0144,F132,CH09
2024-06-05,D0144,F132,CH06
2024-07-25,D0144,F132,CH04
2024-08-14,D0144,F132,CH04
2024-09-18,D0144,F132,CH05
2024-10-13,D0144,F132,CH04
2024-11-26,D0144,F132,CH06
2024-12-10,D0144,F132,CH06
2025-03-10,D0144,F132,CH06
2025-05-24,D0144,F132,CH05
2025-09-02,D0144,F132,CH04
2024-06-28,D0160,F140,CH01
2024-07-26,D0160,F140,CH03
2024-08-12,D0160,F140,CH03
2024-10-05,D0160,F140,CH02
2024-12-21,D0160,F140,CH01
2024-12-26,D0160,F140,CH03
2025-02-24,D0160,F140,CH03
2025-04-27,D0160,F140,CH01
2025-05-17,D0160,F140,CH03
2024-01-17,D0327,F198,CH02
2024-01-31,D0327,F198,CH02
2024-04-02,D0327,F198,CH01
2024-04-30,D0327,F198,CH01
2024-06-22,D0327,F198,CH01
2024-08-04,D0327,F198,CH03
2024-08-14,D0327,F198,CH03
2024-09-19,D0327,F198,CH01
2024-10-04,D0327,F198,CH03
2024-11-02,D0327,F198,CH01
2025-02-16,D0327,F198,CH02
2025-11-22,D0327,F198,CH03
2024-08-25,D0327,F198,CH04
2024-08-30,D0327,F198,CH05
2024-09-16,D0327,F198,CH06
2024-09-21,D0327,F198,CH04
2024-11-28,D0327,F198,CH05
2024-11-29,D0327,F198,CH05
2024-12-14,D0327,F198,CH04
2025-04-11,D0327,F198,CH04
2025-06-09,D0327,F198,CH04
2025-06-14,D0327,F198,CH05
2025-09-10,D0327,F198,CH06
2025-11-29,D0327,F198,CH04
2025-12-15,D0327,F198,CH05
2024-10-28,D0204,F162,CH07
2024-11-21,D0204,F162,CH09
2024-12-10,D0204,F162,CH07
2025-01-19,D0204,F162,CH09
2025-02-11,D0204,F162,CH08
2025-03-25,D0204,F162,CH07
2025-04-02,D0204,F162,CH08
2025-05-15,D0204,F162,CH09
2025-05-28,D0204,F162,CH07
2023-08-05,D0204,F162,CH05
2023-10-06,D0204,F162,CH06
2023-11-02,D0204,F162,CH05
2023-11-13,D0204,F162,CH04
2024-01-03,D0204,F162,CH05
2024-02-02,D0204,F162,CH04
2024-03-11,D0204,F162,CH05
2024-05-22,D0204,F162,CH04
2024-06-13,D0204,F162,CH05
2024-06-25,D0204,F162,CH06
2024-07-08,D0204,F162,CH05
2024-09-30,D0204,F162,CH06
2024-10-12,D0204,F162,CH06
2025-01-02,D0204,F162,CH05
2025-01-17,D0204,F162,CH04
2025-01-30,D0204,F162,CH06
2025-02-03,D0204,F162,CH05
2025-02-24,D0204,F162,CH05
2025-02-27,D0204,F162,CH06
2025-03-22,D0204,F162,CH04
2025-04-07,D0204,F162,CH06
2025-04-14,D0204,F162,CH05
2025-04-20,D0204,F162,CH05
2025-05-26,D0204,F162,CH06
2025-08-04,D0204,F162,CH04
2025-08-15,D0204,F162,CH06
2025-12-17,D0204,F162,CH06
2025-12-30,D0204,F162,CH06
2023-11-13,D0204,F162,CH03
2024-03-04,D0204,F162,CH01
2024-05-13,D0204,F162,CH02
2024-06-19,D0204,F162,CH01
2024-07-07,D0204,F162,CH03
2024-07-09,D0204,F162,CH03
2024-09-13,D0204,F162,CH02
2024-11-05,D0204,F162,CH01
2024-11-08,D0204,F162,CH02
2024-12-09,D0204,F162,CH03
2025-03-16,D0204,F162,CH02
2025-03-25,D0204,F162,CH03
2025-05-03,D0204,F162,CH03
2025-05-09,D0204,F162,CH02
2025-06-10,D0204,F162,CH03
2025-06-22,D0204,F162,CH03
2025-08-21,D0204,F162,CH03
2025-11-26,D0204,F162,CH01
2025-11-27,D0204,F162,CH03
2025-12-10,D0204,F162,CH02
2023-07-01,D0150,F135,CH01
2023-08-21,D0150,F135,CH03
2023-09-07,D0150,F135,CH02
2024-01-01,D0150,F135,CH01
2024-01-27,D0150,F135,CH03
2024-02-18,D0150,F135,CH02
2024-03-08,D0150,F135,CH02
2024-03-23,D0150,F135,CH02
2024-04-04,D0150,F135,CH02
2024-06-21,D0150,F135,CH03
2024-07-03,D0150,F135,CH01
2024-08-22,D0150,F135,CH02
2024-09-22,D0150,F135,CH02
2024-10-16,D0150,F135,CH03
2024-11-09,D0150,F135,CH01
2024-12-23,D0150,F135,CH03
2025-04-02,D0150,F135,CH03
2025-04-08,D0150,F135,CH03
2025-05-01,D0150,F135,CH03
2025-11-25,D0150,F135,CH02
2024-08-18,D0150,F135,CH06
2024-12-20,D0150,F135,CH04
2025-02-26,D0150,F135,CH06
2025-05-19,D0150,F135,CH04
2025-06-13,D0150,F135,CH06
2025-09-06,D0150,F135,CH04
2025-10-25,D0150,F135,CH05
2025-12-22,D0150,F135,CH05
2025-12-26,D0150,F135,CH06
2024-04-21,D0229,F170,CH05
2024-05-12,D0229,F170,CH04
2024-07-02,D0229,F170,CH04
2024-07-29,D0229,F170,CH05
2024-09-13,D0229,F170,CH04
2024-10-19,D0229,F170,CH06
2024-10-24,D0229,F170,CH05
2023-07-12,D0229,F170,CH03
2023-11-18,D0229,F170,CH03
2023-12-16,D0229,F170,CH01
2023-12-18,D0229,F170,CH01
2024-01-29,D0229,F170,CH01
2024-02-16,D0229,F170,CH02
2024-06-05,D0325,F198,CH06
2024-08-01,D0325,F198,CH04
2024-08-13,D0325,F198,CH04
2024-08-26,D0325,F198,CH04
2024-10-26,D0325,F198,CH06
2024-11-02,D0325,F198,CH05
2024-11-22,D0325,F198,CH04
2024-12-01,D0325,F198,CH05
2024-12-22,D0325,F198,CH05
2025-01-01,D0325,F198,CH06
2025-04-10,D0325,F198,CH05
2025-06-24,D0325,F198,CH05
2024-05-10,D0325,F198,CH03
2024-06-21,D0325,F198,CH01
2024-08-28,D0325,F198,CH01
2024-09-27,D0325,F198,CH03
2025-01-31,D0325,F198,CH02
2025-02-11,D0325,F198,CH01
2025-03-14,D0325,F198,CH03
2025-03-31,D0325,F198,CH03
2025-04-18,D0325,F198,CH01
2025-05-07,D0325,F198,CH02
2025-05-08,D0325,F198,CH02
2024-08-27,D0119,F119,CH07
2024-11-24,D0119,F119,CH09
2024-11-26,D0119,F119,CH08
2025-02-04,D0119,F119,CH09
2025-04-16,D0119,F119,CH08
2025-05-16,D0119,F119,CH09
2025-08-02,D0119,F119,CH09
2025-10-22,D0119,F119,CH08
2025-11-12,D0119,F119,CH07
2024-05-18,D0119,F119,CH05
2024-08-02,D0119,F119,CH06
2024-09-12,D0119,F119,CH06
2024-11-16,D0119,F119,CH05
2024-12-25,D0119,F119,CH04
2025-03-08,D0119,F119,CH05
2025-04-15,D0119,F119,CH05
2025-05-28,D0119,F119,CH04
2025-09-18,D0119,F119,CH05
2025-10-16,D0119,F119,CH06
2023-09-17,D0007,F007,CH08
2023-10-25,D0007,F007,CH09
2023-12-06,D0007,F007,CH08
2023-12-20,D0007,F007,CH07
2024-03-23,D0007,F007,CH07
2024-04-18,D0007,F007,CH08
2024-06-08,D0007,F007,CH07
2023-08-25,D0007,F007,CH06
2023-10-05,D0007,F007,CH04
2023-10-31,D0007,F007,CH06
2023-11-08,D0007,F007,CH04
2023-12-31,D0007,F007,CH04
2024-04-22,D0007,F007,CH05
2024-10-19,D0072,F072,CH08
2024-04-25,D0072,F072,CH03
2023-06-19,D0072,F072,CH05
2024-07-21,D0268,F183,CH03
2024-09-12,D0268,F183,CH02
2024-10-06,D0268,F183,CH01
2024-10-07,D0268,F183,CH01
2024-11-02,D0268,F183,CH02
2024-12-06,D0268,F183,CH01
2024-12-07,D0268,F183,CH02
2024-12-19,D0268,F183,CH02
2025-02-06,D0268,F183,CH03
2025-03-23,D0268,F183,CH03
2025-04-28,D0268,F183,CH02
2025-05-16,D0268,F183,CH02
2025-05-21,D0268,F183,CH03
2025-06-11,D0268,F183,CH02
2025-09-02,D0268,F183,CH03
2025-10-15,D0268,F183,CH02
2025-12-14,D0268,F183,CH03
2025-12-19,D0268,F183,CH01
2023-10-05,D0268,F183,CH08
2023-11-19,D0268,F183,CH08
2023-11-30,D0268,F183,CH07
2024-02-02,D0268,F183,CH07
2024-02-19,D0268,F183,CH09
2024-03-15,D0268,F183,CH08
2024-03-20,D0268,F183,CH08
2024-08-07,D0268,F183,CH09
2024-08-31,D0268,F183,CH08
2024-10-30,D0268,F183,CH07
2025-04-05,D0268,F183,CH07
2025-04-15,D0268,F183,CH07
2025-06-20,D0268,F183,CH07
2025-07-19,D0268,F183,CH09
2025-08-27,D0268,F183,CH09
2025-10-20,D0268,F183,CH09
2025-11-11,D0268,F183,CH08
2023-09-20,D0115,F115,CH05
2023-10-26,D0115,F115,CH06
2023-12-12,D0115,F115,CH04
2024-01-01,D0115,F115,CH04
2024-01-04,D0115,F115,CH06
2024-02-02,D0115,F115,CH06
2024-08-13,D0115,F115,CH06
2024-08-25,D0115,F115,CH04
2024-10-01,D0115,F115,CH06
2024-10-05,D0115,F115,CH06
2024-11-23,D0115,F115,CH04
2024-11-28,D0115,F115,CH06
2025-05-17,D0115,F115,CH06
2025-06-13,D0115,F115,CH05
2025-10-25,D0115,F115,CH05
2024-06-05,D0234,F172,CH05
2024-08-11,D0234,F172,CH04
2024-10-14,D0234,F172,CH06
2024-11-18,D0234,F172,CH05
2025-02-07,D0234,F172,CH06
2025-05-17,D0234,F172,CH05
2025-07-23,D0234,F172,CH06
2025-08-03,D0234,F172,CH04
2025-09-07,D0234,F172,CH06
2025-09-21,D0234,F172,CH04
2024-06-07,D0234,F172,CH03
2024-08-28,D0234,F172,CH01
2024-09-14,D0234,F172,CH02
2024-11-05,D0234,F172,CH01
2024-11-06,D0234,F172,CH03
2025-01-31,D0234,F172,CH03
2025-03-03,D0234,F172,CH01
2025-03-30,D0234,F172,CH03
2025-04-05,D0234,F172,CH02
2025-04-06,D0234,F172,CH03
2025-06-03,D0234,F172,CH03
2025-07-14,D0234,F172,CH03
2025-08-19,D0234,F172,CH03
2025-09-07,D0234,F172,CH01
2025-09-28,D0234,F172,CH03
2025-12-23,D0234,F172,CH01
2024-01-25,D0120,F120,CH05
2024-02-01,D0120,F120,CH04
2024-05-20,D0120,F120,CH05
2024-11-01,D0120,F120,CH06
2025-02-04,D0120,F120,CH04
2024-04-15,D0120,F120,CH09
2024-07-31,D0120,F120,CH09
2024-08-19,D0120,F120,CH08
2024-10-02,D0120,F120,CH09
2024-11-30,D0120,F120,CH08
2025-03-30,D0120,F120,CH08
2025-04-09,D0120,F120,CH07
2025-05-31,D0120,F120,CH07
2023-12-11,D0120,F120,CH03
2024-02-21,D0120,F120,CH03
2024-03-02,D0120,F120,CH02
2024-03-31,D0120,F120,CH01
2024-06-09,D0120,F120,CH01
2024-06-26,D0120,F120,CH01
2024-08-05,D0120,F120,CH02
2024-11-07,D0120,F120,CH01
2024-11-10,D0120,F120,CH03
2024-11-15,D0120,F120,CH02
2024-12-15,D0120,F120,CH02
2024-12-23,D0120,F120,CH03
2025-05-03,D0120,F120,CH02
2025-05-15,D0120,F120,CH02
2024-05-18,D0002,F002,CH05
2024-06-15,D0002,F002,CH06
2024-09-15,D0002,F002,CH06
2024-12-01,D0002,F002,CH06
2024-12-22,D0002,F002,CH06
2023-12-12,D0002,F002,CH09
2024-01-26,D0002,F002,CH08
2024-04-23,D0002,F002,CH08
2024-05-15,D0002,F002,CH09
2024-06-11,D0002,F002,CH08
2024-09-27,D0002,F002,CH09
2024-10-02,D0002,F002,CH08
2024-10-24,D0002,F002,CH07
2024-11-02,D0002,F002,CH08
2024-11-06,D0002,F002,CH09
2024-11-17,D0002,F002,CH09
2024-11-23,D0002,F002,CH07
2025-02-03,D0002,F002,CH09
2025-03-02,D0002,F002,CH07
2025-03-03,D0002,F002,CH07
2024-06-28,D0002,F002,CH01
2024-11-27,D0002,F002,CH03
2024-12-09,D0002,F002,CH03
2025-01-27,D0002,F002,CH01
2025-03-29,D0002,F002,CH02
2025-04-12,D0002,F002,CH01
2025-06-18,D0002,F002,CH03
2025-07-10,D0002,F002,CH03
2023-11-14,D0095,F095,CH05
2023-12-07,D0095,F095,CH04
2023-12-09,D0095,F095,CH04
2023-12-15,D0089,F089,CH07
2024-01-11,D0089,F089,CH08
2024-05-07,D0089,F089,CH08
2024-05-30,D0089,F089,CH08
2024-07-14,D0089,F089,CH09
2024-07-15,D0089,F089,CH07
2024-09-16,D0089,F089,CH08
2024-09-21,D0089,F089,CH08
2025-03-20,D0089,F089,CH07
2025-03-29,D0089,F089,CH08
2025-04-26,D0089,F089,CH08
2025-05-25,D0089,F089,CH08
2025-07-18,D0089,F089,CH09
2025-07-31,D0089,F089,CH08
2025-08-04,D0089,F089,CH07
2025-08-26,D0089,F089,CH07
2025-09-09,D0089,F089,CH08
2025-10-14,D0089,F089,CH09
2025-11-13,D0089,F089,CH08
2025-12-10,D0089,F089,CH07
2024-06-05,D0161,F141,CH04
2025-02-21,D0161,F141,CH04
2025-02-28,D0161,F141,CH04
2025-04-25,D0161,F141,CH04
2025-05-14,D0161,F141,CH06
2025-05-21,D0161,F141,CH06
2025-06-19,D0161,F141,CH06
2025-07-16,D0161,F141,CH05
2025-07-22,D0161,F141,CH06
2025-07-30,D0161,F141,CH05
2025-09-19,D0161,F141,CH05
2025-12-19,D0161,F141,CH06
2023-10-27,D0161,F141,CH08
2023-11-02,D0161,F141,CH07
2023-11-24,D0161,F141,CH09
2024-01-30,D0161,F141,CH07
2024-03-09,D0161,F141,CH07
2024-04-18,D0161,F141,CH07
2024-06-07,D0161,F141,CH08
2024-07-02,D0161,F141,CH09
2024-07-14,D0161,F141,CH09
2024-08-26,D0161,F141,CH09
2024-10-09,D0161,F141,CH09
2024-11-08,D0161,F141,CH08
2025-01-12,D0161,F141,CH09
2025-02-05,D0161,F141,CH08
2025-07-08,D0161,F141,CH09
2025-07-16,D0161,F141,CH08
2025-09-08,D0161,F141,CH07
2025-11-04,D0161,F141,CH07
2025-12-05,D0161,F141,CH08
2025-12-17,D0161,F141,CH08
2023-11-10,D0161,F141,CH02
2023-12-27,D0161,F141,CH01
2023-12-30,D0161,F141,CH02
2024-02-04,D0161,F141,CH02
2024-03-06,D0161,F141,CH02
2024-03-23,D0161,F141,CH03
2024-04-23,D0161,F141,CH02
2024-06-26,D0161,F141,CH03
2024-09-07,D0161,F141,CH03
2024-10-04,D0161,F141,CH02
2024-12-09,D0161,F141,CH01
2025-01-22,D0161,F141,CH02
2025-01-29,D0161,F141,CH03
2025-03-30,D0161,F141,CH03
2025-04-17,D0161,F141,CH03
2025-04-20,D0161,F141,CH02
2025-06-28,D0161,F141,CH02
2025-08-12,D0161,F141,CH03
2025-09-27,D0161,F141,CH02
2025-10-07,D0161,F141,CH02
2025-10-14,D0161,F141,CH03
2025-10-28,D0161,F141,CH02
2025-12-28,D0161,F141,CH02
2024-05-21,D0301,F192,CH01
2024-06-23,D0301,F192,CH03
2025-04-07,D0301,F192,CH08
2025-05-21,D0301,F192,CH08
2024-03-26,D0301,F192,CH04
2024-04-13,D0301,F192,CH06
2024-02-15,D0148,F134,CH06
2023-08-22,D0064,F064,CH04
2023-09-21,D0064,F064,CH04
2023-10-26,D0064,F064,CH05
2023-11-14,D0064,F064,CH06
2023-11-22,D0064,F064,CH05
2023-12-27,D0064,F064,CH04
2023-12-28,D0064,F064,CH04
2024-01-10,D0064,F064,CH05
2024-01-15,D0064,F064,CH05
2024-03-05,D0064,F064,CH06
2024-03-18,D0064,F064,CH04
2024-04-29,D0064,F064,CH04
2024-06-01,D0064,F064,CH05
2024-06-17,D0064,F064,CH05
2024-06-28,D0064,F064,CH04
2024-07-19,D0064,F064,CH04
2024-09-07,D0064,F064,CH06
2024-10-19,D0064,F064,CH04
2024-11-30,D0064,F064,CH04
2024-12-27,D0064,F064,CH05
2025-06-07,D0064,F064,CH06
2025-06-24,D0064,F064,CH04
2025-08-22,D0064,F064,CH05
2025-10-16,D0064,F064,CH04
2025-11-05,D0064,F064,CH04
2025-11-07,D0064,F064,CH06
2025-11-23,D0064,F064,CH04
2025-12-14,D0064,F064,CH05
2024-03-05,D0064,F064,CH02
2024-04-28,D0064,F064,CH02
2024-04-29,D0064,F064,CH01
2024-05-07,D0064,F064,CH01
2024-05-11,D0064,F064,CH01
2024-06-05,D0064,F064,CH03
2025-01-20,D0064,F064,CH02
2025-02-14,D0064,F064,CH03
2025-02-20,D0064,F064,CH03
2025-03-18,D0064,F064,CH01
2025-04-05,D0064,F064,CH01
2025-06-06,D0064,F064,CH01
2025-06-26,D0064,F064,CH02
2025-06-30,D0064,F064,CH03
2025-10-28,D0064,F064,CH01
2025-11-10,D0064,F064,CH02
2025-12-06,D0064,F064,CH03
2025-12-22,D0064,F064,CH02
2025-12-28,D0064,F064,CH02
2024-04-14,D0064,F064,CH09
2024-06-05,D0064,F064,CH07
2024-09-04,D0064,F064,CH08
2024-10-11,D0064,F064,CH08
2024-10-12,D0064,F064,CH09
2024-12-06,D0064,F064,CH09
2025-03-24,D0064,F064,CH08
2025-04-28,D0064,F064,CH09
2025-05-09,D0064,F064,CH09
2025-05-20,D0064,F064,CH07
2025-05-27,D0064,F064,CH08
2025-06-11,D0064,F064,CH08
2025-08-10,D0064,F064,CH07
2025-11-09,D0064,F064,CH07
2025-12-16,D0064,F064,CH07
2025-12-28,D0064,F064,CH08
2024-10-02,D0013,F013,CH04
2024-12-02,D0013,F013,CH07
2025-03-03,D0013,F013,CH02
2025-04-13,D0013,F013,CH02
2025-04-20,D0013,F013,CH03
2025-01-27,D0152,F136,CH03
2024-09-12,D0152,F136,CH05
2024-04-01,D0152,F136,CH07
2024-05-02,D0080,F080,CH09
2024-07-01,D0080,F080,CH06
2024-11-07,D0080,F080,CH03
2024-03-22,D0027,F027,CH09
2024-05-02,D0027,F027,CH07
2024-06-03,D0027,F027,CH09
2024-06-07,D0027,F027,CH08
2024-08-23,D0027,F027,CH07
2024-09-05,D0027,F027,CH09
2024-10-13,D0027,F027,CH09
2024-11-02,D0027,F027,CH07
2024-11-16,D0027,F027,CH09
2024-12-05,D0027,F027,CH07
2025-01-22,D0027,F027,CH07
2025-02-25,D0027,F027,CH08
2025-03-04,D0027,F027,CH09
2025-04-16,D0027,F027,CH07
2025-08-13,D0027,F027,CH07
2025-08-23,D0027,F027,CH08
2025-09-02,D0027,F027,CH08
2025-10-07,D0027,F027,CH08
2025-10-26,D0027,F027,CH07
2025-11-26,D0027,F027,CH07
2024-08-02,D0027,F027,CH02
2024-09-14,D0027,F027,CH02
2025-03-20,D0027,F027,CH02
2025-03-31,D0027,F027,CH02
2025-05-24,D0027,F027,CH03
2025-06-11,D0027,F027,CH03
2025-06-15,D0027,F027,CH03
2025-07-27,D0027,F027,CH01
2025-10-11,D0027,F027,CH01
2025-11-27,D0027,F027,CH03
2024-02-24,D0211,F164,CH06
2024-07-14,D0211,F164,CH06
2024-10-10,D0211,F164,CH04
2024-11-10,D0211,F164,CH05
2024-11-22,D0211,F164,CH05
2024-12-08,D0211,F164,CH05
2024-12-30,D0211,F164,CH05
2025-03-05,D0211,F164,CH06
2025-03-27,D0211,F164,CH05
2025-03-31,D0211,F164,CH05
2025-04-24,D0211,F164,CH04
2025-06-02,D0211,F164,CH04
2023-07-07,D0211,F164,CH09
2023-08-10,D0211,F164,CH07
2023-11-04,D0211,F164,CH09
2024-06-15,D0211,F164,CH09
2024-06-27,D0211,F164,CH08
2024-06-29,D0211,F164,CH09
2024-07-20,D0211,F164,CH09
2024-08-17,D0211,F164,CH07
2024-09-02,D0211,F164,CH07
2024-09-24,D0211,F164,CH09
2024-03-19,D0121,F121,CH07
2024-03-31,D0121,F121,CH07
2024-04-23,D0121,F121,CH07
2024-05-23,D0121,F121,CH08
2024-05-25,D0121,F121,CH07
2024-05-26,D0121,F121,CH09
2024-06-19,D0121,F121,CH09
2024-07-21,D0121,F121,CH09
2024-07-26,D0121,F121,CH07
2024-08-12,D0121,F121,CH08
2024-12-29,D0121,F121,CH07
2024-12-30,D0121,F121,CH09
2025-01-03,D0121,F121,CH07
2025-01-12,D0121,F121,CH09
2025-01-24,D0121,F121,CH07
2025-02-14,D0121,F121,CH08
2025-03-21,D0121,F121,CH08
2025-05-06,D0121,F121,CH08
2025-05-11,D0121,F121,CH08
2025-05-21,D0121,F121,CH09
2025-09-07,D0121,F121,CH09
2025-09-26,D0121,F121,CH09
2024-07-17,D0121,F121,CH04
2024-09-13,D0121,F121,CH04
2024-10-09,D0121,F121,CH04
2024-10-10,D0121,F121,CH04
2024-12-06,D0121,F121,CH06
2025-04-24,D0121,F121,CH06
2025-05-29,D0121,F121,CH04
2025-06-19,D0121,F121,CH05
2025-06-30,D0121,F121,CH04
2025-08-01,D0121,F121,CH06
2025-08-26,D0121,F121,CH06
2025-08-27,D0121,F121,CH05
2025-09-10,D0121,F121,CH04
2025-09-16,D0121,F121,CH06
2025-09-29,D0121,F121,CH06
2025-10-28,D0121,F121,CH05
2025-11-01,D0121,F121,CH06
2025-11-28,D0121,F121,CH06
2025-11-26,D0134,F127,CH05
2025-12-12,D0134,F127,CH03
2025-12-19,D0134,F127,CH07
2024-09-04,D0186,F153,CH01
2024-10-15,D0186,F153,CH03
2024-10-20,D0186,F153,CH02
2024-10-25,D0186,F153,CH03
2024-12-18,D0186,F153,CH02
2024-12-28,D0186,F153,CH01
2025-02-27,D0186,F153,CH03
2025-04-16,D0186,F153,CH03
2025-04-29,D0186,F153,CH01
2025-08-31,D0186,F153,CH02
2025-09-27,D0186,F153,CH02
2025-11-07,D0186,F153,CH03
2024-04-28,D0313,F195,CH08
2024-04-30,D0313,F195,CH08
2024-06-04,D0313,F195,CH07
2024-07-07,D0313,F195,CH09
